idx,R,G,B,hex,kind,col,row
2350,220,205,248,#DCCDF8,singleton,45,36
2351,129,212,138,#81D48A,singleton,46,36
2352,244,143,221,#F48FDD,singleton,47,36
2353,228,155,128,#E49B80,singleton,48,36
2354,158,180,214,#9EB4D6,singleton,49,36
2355,127,215,137,#7FD789,singleton,50,36
2356,159,248,143,#9FF88F,singleton,51,36
2357,170,164,249,#AAA4F9,singleton,52,36
2358,189,178,228,#BDB2E4,singleton,53,36
2359,164,218,146,#A4DA92,singleton,54,36
2360,212,246,203,#D4F6CB,singleton,55,36
2361,233,146,173,#E992AD,singleton,56,36
2362,171,251,223,#ABFBDF,singleton,57,36
2363,251,141,141,#FB8D8D,singleton,58,36
2364,217,197,215,#D9C5D7,singleton,59,36
2365,232,170,189,#E8AABD,singleton,60,36
2366,193,157,168,#C19DA8,singleton,61,36
2367,232,141,244,#E88DF4,singleton,62,36
2368,154,177,168,#9AB1A8,singleton,63,36
2369,254,195,161,#FEC3A1,singleton,0,37
2370,165,207,181,#A5CFB5,singleton,1,37
2371,202,142,164,#CA8EA4,singleton,2,37
2372,180,179,160,#B4B3A0,singleton,3,37
2373,168,211,219,#A8D3DB,singleton,4,37
2374,168,163,234,#A8A3EA,singleton,5,37
2375,130,208,222,#82D0DE,singleton,6,37
2376,161,212,134,#A1D486,singleton,7,37
2377,166,226,188,#A6E2BC,singleton,8,37
2378,233,235,232,#E9EBE8,singleton,9,37
2379,214,206,225,#D6CEE1,singleton,10,37
2380,132,172,183,#84ACB7,singleton,11,37
2381,189,213,188,#BDD5BC,singleton,12,37
2382,171,135,218,#AB87DA,singleton,13,37
2383,178,179,246,#B2B3F6,singleton,14,37
2384,155,151,201,#9B97C9,singleton,15,37
2385,204,191,233,#CCBFE9,singleton,16,37
2386,137,151,224,#8997E0,singleton,17,37
2387,200,220,238,#C8DCEE,singleton,18,37
2388,154,254,236,#9AFEEC,singleton,19,37
2389,247,225,162,#F7E1A2,singleton,20,37
2390,187,221,228,#BBDDE4,singleton,21,37
2391,191,163,166,#BFA3A6,singleton,22,37
2392,163,234,205,#A3EACD,singleton,23,37
2393,173,170,193,#ADAAC1,singleton,24,37
2394,168,238,160,#A8EEA0,singleton,25,37
2395,144,138,202,#908ACA,singleton,26,37
2396,243,156,171,#F39CAB,singleton,27,37
2397,254,203,182,#FECBB6,singleton,28,37
2398,128,186,207,#80BACF,singleton,29,37
2399,200,162,214,#C8A2D6,singleton,30,37
2400,207,223,172,#CFDFAC,singleton,31,37
2401,146,246,214,#92F6D6,singleton,32,37
2402,136,174,249,#88AEF9,singleton,33,37
2403,162,168,212,#A2A8D4,singleton,34,37
2404,156,220,237,#9CDCED,singleton,35,37
2405,157,160,237,#9DA0ED,singleton,36,37
2406,205,137,243,#CD89F3,singleton,37,37
2407,162,132,195,#A284C3,singleton,38,37
2408,246,189,144,#F6BD90,singleton,39,37
2409,173,189,232,#ADBDE8,singleton,40,37
2410,214,218,199,#D6DAC7,singleton,41,37
2411,245,221,202,#F5DDCA,singleton,42,37
2412,148,149,247,#9495F7,singleton,43,37
2413,201,254,173,#C9FEAD,singleton,44,37
2414,214,208,244,#D6D0F4,singleton,45,37
2415,215,225,239,#D7E1EF,singleton,46,37
2416,200,226,154,#C8E29A,singleton,47,37
2417,225,250,152,#E1FA98,singleton,48,37
2418,227,172,218,#E3ACDA,singleton,49,37
2419,232,155,184,#E89BB8,singleton,50,37
2420,196,226,157,#C4E29D,singleton,51,37
2421,138,203,205,#8ACBCD,singleton,52,37
2422,139,166,254,#8BA6FE,singleton,53,37
2423,161,137,138,#A1898A,singleton,54,37
2424,245,131,138,#F5838A,singleton,55,37
2425,196,203,179,#C4CBB3,singleton,56,37
2426,206,158,219,#CE9EDB,singleton,57,37
2427,161,228,219,#A1E4DB,singleton,58,37
2428,205,244,222,#CDF4DE,singleton,59,37
2429,174,145,176,#AE91B0,singleton,60,37
2430,239,170,249,#EFAAF9,singleton,61,37
2431,190,132,155,#BE849B,singleton,62,37
2432,143,203,132,#8FCB84,singleton,63,37
2433,166,202,186,#A6CABA,singleton,0,38
2434,240,166,216,#F0A6D8,singleton,1,38
2435,143,235,247,#8FEBF7,singleton,2,38
2436,140,157,224,#8C9DE0,singleton,3,38
2437,167,153,252,#A799FC,singleton,4,38
2438,220,163,253,#DCA3FD,singleton,5,38
2439,194,188,214,#C2BCD6,singleton,6,38
2440,238,220,147,#EEDC93,singleton,7,38
2441,205,177,222,#CDB1DE,singleton,8,38
2442,144,181,254,#90B5FE,singleton,9,38
2443,239,181,127,#EFB57F,singleton,10,38
2444,173,168,210,#ADA8D2,singleton,11,38
2445,159,176,189,#9FB0BD,singleton,12,38
2446,129,158,195,#819EC3,singleton,13,38
2447,231,161,243,#E7A1F3,singleton,14,38
2448,207,200,144,#CFC890,singleton,15,38
2449,251,225,224,#FBE1E0,singleton,16,38
2450,157,204,142,#9DCC8E,singleton,17,38
2451,173,183,237,#ADB7ED,singleton,18,38
2452,166,162,243,#A6A2F3,singleton,19,38
2453,249,254,181,#F9FEB5,singleton,20,38
2454,247,157,232,#F79DE8,singleton,21,38
2455,224,248,240,#E0F8F0,singleton,22,38
2456,169,188,242,#A9BCF2,singleton,23,38
2457,191,191,254,#BFBFFE,singleton,24,38
2458,206,134,187,#CE86BB,singleton,25,38
2459,159,253,233,#9FFDE9,singleton,26,38
2460,204,148,212,#CC94D4,singleton,27,38
2461,158,209,231,#9ED1E7,singleton,28,38
2462,240,255,240,#F0FFF0,singleton,29,38
2463,228,248,141,#E4F88D,singleton,30,38
2464,201,135,190,#C987BE,singleton,31,38
2465,209,239,131,#D1EF83,singleton,32,38
2466,133,183,231,#85B7E7,singleton,33,38
2467,159,209,164,#9FD1A4,singleton,34,38
2468,237,221,140,#EDDD8C,singleton,35,38
2469,143,222,176,#8FDEB0,singleton,36,38
2470,177,134,163,#B186A3,singleton,37,38
2471,138,172,233,#8AACE9,singleton,38,38
2472,224,216,203,#E0D8CB,singleton,39,38
2473,127,239,249,#7FEFF9,singleton,40,38
2474,128,195,195,#80C3C3,singleton,41,38
2475,228,245,183,#E4F5B7,singleton,42,38
2476,191,252,151,#BFFC97,singleton,43,38
2477,183,147,143,#B7938F,singleton,44,38
2478,154,172,194,#9AACC2,singleton,45,38
2479,175,176,243,#AFB0F3,singleton,46,38
2480,218,224,159,#DAE09F,singleton,47,38
2481,191,178,241,#BFB2F1,singleton,48,38
2482,233,190,218,#E9BEDA,singleton,49,38
2483,212,240,149,#D4F095,singleton,50,38
2484,183,138,254,#B78AFE,singleton,51,38
2485,213,158,141,#D59E8D,singleton,52,38
2486,223,136,231,#DF88E7,singleton,53,38
2487,213,207,226,#D5CFE2,singleton,54,38
2488,152,250,242,#98FAF2,singleton,55,38
2489,148,239,128,#94EF80,singleton,56,38
2490,166,176,167,#A6B0A7,singleton,57,38
2491,215,165,142,#D7A58E,singleton,58,38
2492,216,192,144,#D8C090,singleton,59,38
2493,209,250,182,#D1FAB6,singleton,60,38
2494,220,234,139,#DCEA8B,singleton,61,38
2495,128,255,136,#80FF88,singleton,62,38
2496,144,196,140,#90C48C,singleton,63,38
2497,180,207,167,#B4CFA7,singleton,0,39
2498,139,132,144,#8B8490,singleton,1,39
2499,189,165,183,#BDA5B7,singleton,2,39
2500,254,212,206,#FED4CE,singleton,3,39
2501,217,173,191,#D9ADBF,singleton,4,39
2502,237,223,228,#EDDFE4,singleton,5,39
2503,239,251,221,#EFFBDD,singleton,6,39
2504,251,141,142,#FB8D8E,singleton,7,39
2505,177,248,229,#B1F8E5,singleton,8,39
2506,214,151,250,#D697FA,singleton,9,39
2507,233,131,170,#E983AA,singleton,10,39
2508,242,242,224,#F2F2E0,singleton,11,39
2509,128,203,160,#80CBA0,singleton,12,39
2510,190,141,205,#BE8DCD,singleton,13,39
2511,216,210,164,#D8D2A4,singleton,14,39
2512,230,129,188,#E681BC,singleton,15,39
2513,203,146,158,#CB929E,singleton,16,39
2514,163,159,200,#A39FC8,singleton,17,39
2515,174,183,193,#AEB7C1,singleton,18,39
2516,152,217,139,#98D98B,singleton,19,39
2517,170,229,141,#AAE58D,singleton,20,39
2518,189,148,208,#BD94D0,singleton,21,39
2519,163,230,186,#A3E6BA,singleton,22,39
2520,221,236,148,#DDEC94,singleton,23,39
2521,196,241,224,#C4F1E0,singleton,24,39
2522,195,163,186,#C3A3BA,singleton,25,39
2523,232,201,246,#E8C9F6,singleton,26,39
2524,168,138,132,#A88A84,singleton,27,39
2525,219,197,227,#DBC5E3,singleton,28,39
2526,225,195,185,#E1C3B9,singleton,29,39
2527,159,231,241,#9FE7F1,singleton,30,39
2528,148,211,180,#94D3B4,singleton,31,39
2529,140,154,189,#8C9ABD,singleton,32,39
2530,169,161,205,#A9A1CD,singleton,33,39
2531,129,237,165,#81EDA5,singleton,34,39
2532,138,222,173,#8ADEAD,singleton,35,39
2533,231,234,148,#E7EA94,singleton,36,39
2534,134,175,143,#86AF8F,singleton,37,39
2535,147,129,218,#9381DA,singleton,38,39
2536,136,225,206,#88E1CE,singleton,39,39
2537,237,193,162,#EDC1A2,singleton,40,39
2538,128,189,133,#80BD85,singleton,41,39
2539,162,174,157,#A2AE9D,singleton,42,39
2540,171,182,135,#ABB687,singleton,43,39
2541,251,149,134,#FB9586,singleton,44,39
2542,219,166,157,#DBA69D,singleton,45,39
2543,221,208,229,#DDD0E5,singleton,46,39
2544,180,250,216,#B4FAD8,singleton,47,39
2545,165,152,183,#A598B7,singleton,48,39
2546,224,128,209,#E080D1,singleton,49,39
2547,217,130,184,#D982B8,singleton,50,39
2548,238,229,128,#EEE580,singleton,51,39
2549,247,128,174,#F780AE,singleton,52,39
2550,160,231,175,#A0E7AF,singleton,53,39
2551,143,187,179,#8FBBB3,singleton,54,39
2552,140,137,153,#8C8999,singleton,55,39
2553,136,183,218,#88B7DA,singleton,56,39
2554,189,170,144,#BDAA90,singleton,57,39
2555,232,183,199,#E8B7C7,singleton,58,39
2556,201,218,164,#C9DAA4,singleton,59,39
2557,205,193,174,#CDC1AE,singleton,60,39
2558,204,209,179,#CCD1B3,singleton,61,39
2559,206,140,175,#CE8CAF,singleton,62,39
2560,133,228,165,#85E4A5,singleton,63,39
2561,238,188,232,#EEBCE8,singleton,0,40
2562,181,165,189,#B5A5BD,singleton,1,40
2563,163,152,142,#A3988E,singleton,2,40
2564,157,216,200,#9DD8C8,singleton,3,40
2565,245,156,215,#F59CD7,singleton,4,40
2566,167,133,173,#A785AD,singleton,5,40
2567,184,173,165,#B8ADA5,singleton,6,40
2568,137,210,165,#89D2A5,singleton,7,40
2569,128,194,234,#80C2EA,singleton,8,40
2570,128,189,252,#80BDFC,singleton,9,40
2571,233,130,211,#E982D3,singleton,10,40
2572,180,206,237,#B4CEED,singleton,11,40
2573,167,178,146,#A7B292,singleton,12,40
2574,132,146,224,#8492E0,singleton,13,40
2575,149,175,232,#95AFE8,singleton,14,40
2576,229,214,180,#E5D6B4,singleton,15,40
2577,219,166,134,#DBA686,singleton,16,40
2578,129,204,182,#81CCB6,singleton,17,40
2579,254,228,233,#FEE4E9,singleton,18,40
2580,194,180,226,#C2B4E2,singleton,19,40
2581,211,163,218,#D3A3DA,singleton,20,40
2582,145,178,213,#91B2D5,singleton,21,40
2583,244,192,205,#F4C0CD,singleton,22,40
2584,233,127,210,#E97FD2,singleton,23,40
2585,154,175,135,#9AAF87,singleton,24,40
2586,228,242,162,#E4F2A2,singleton,25,40
2587,188,154,235,#BC9AEB,singleton,26,40
2588,181,164,150,#B5A496,singleton,27,40
2589,244,231,181,#F4E7B5,singleton,28,40
2590,156,181,233,#9CB5E9,singleton,29,40
2591,130,228,252,#82E4FC,singleton,30,40
2592,175,181,129,#AFB581,singleton,31,40
2593,229,131,252,#E583FC,singleton,32,40
2594,137,184,202,#89B8CA,singleton,33,40
2595,230,240,166,#E6F0A6,singleton,34,40
2596,179,230,156,#B3E69C,singleton,35,40
2597,174,154,241,#AE9AF1,singleton,36,40
2598,199,133,153,#C78599,singleton,37,40
2599,245,157,253,#F59DFD,singleton,38,40
2600,195,156,202,#C39CCA,singleton,39,40
2601,159,215,138,#9FD78A,singleton,40,40
2602,227,230,154,#E3E69A,singleton,41,40
2603,213,234,249,#D5EAF9,singleton,42,40
2604,133,253,238,#85FDEE,singleton,43,40
2605,164,169,169,#A4A9A9,singleton,44,40
2606,214,205,179,#D6CDB3,singleton,45,40
2607,239,192,128,#EFC080,singleton,46,40
2608,152,237,154,#98ED9A,singleton,47,40
2609,247,187,223,#F7BBDF,singleton,48,40
2610,226,185,151,#E2B997,singleton,49,40
2611,131,161,231,#83A1E7,singleton,50,40
2612,177,242,152,#B1F298,singleton,51,40
2613,137,131,138,#89838A,singleton,52,40
2614,139,221,252,#8BDDFC,singleton,53,40
2615,161,168,155,#A1A89B,singleton,54,40
2616,130,161,218,#82A1DA,singleton,55,40
2617,240,158,206,#F09ECE,singleton,56,40
2618,202,211,218,#CAD3DA,singleton,57,40
2619,201,134,234,#C986EA,singleton,58,40
2620,239,234,170,#EFEAAA,singleton,59,40
2621,186,242,176,#BAF2B0,singleton,60,40
2622,226,129,219,#E281DB,singleton,61,40
2623,134,242,183,#86F2B7,singleton,62,40
2624,144,204,202,#90CCCA,singleton,63,40
2625,168,228,227,#A8E4E3,singleton,0,41
2626,131,246,195,#83F6C3,singleton,1,41
2627,254,244,152,#FEF498,singleton,2,41
2628,132,242,154,#84F29A,singleton,3,41
2629,199,184,205,#C7B8CD,singleton,4,41
2630,140,231,234,#8CE7EA,singleton,5,41
2631,173,153,151,#AD9997,singleton,6,41
2632,223,208,234,#DFD0EA,singleton,7,41
2633,203,191,166,#CBBFA6,singleton,8,41
2634,191,251,174,#BFFBAE,singleton,9,41
2635,163,223,210,#A3DFD2,singleton,10,41
2636,132,161,238,#84A1EE,singleton,11,41
2637,247,197,143,#F7C58F,singleton,12,41
2638,146,184,250,#92B8FA,singleton,13,41
2639,145,182,127,#91B67F,singleton,14,41
2640,149,153,200,#9599C8,singleton,15,41
2641,141,249,138,#8DF98A,singleton,16,41
2642,203,225,177,#CBE1B1,singleton,17,41
2643,178,200,147,#B2C893,singleton,18,41
2644,248,183,182,#F8B7B6,singleton,19,41
2645,156,190,248,#9CBEF8,singleton,20,41
2646,233,224,146,#E9E092,singleton,21,41
2647,199,195,150,#C7C396,singleton,22,41
2648,222,148,161,#DE94A1,singleton,23,41
2649,218,135,168,#DA87A8,singleton,24,41
2650,161,205,153,#A1CD99,singleton,25,41
2651,234,181,164,#EAB5A4,singleton,26,41
2652,221,176,129,#DDB081,singleton,27,41
2653,164,214,253,#A4D6FD,singleton,28,41
2654,160,209,215,#A0D1D7,singleton,29,41
2655,219,254,142,#DBFE8E,singleton,30,41
2656,216,136,177,#D888B1,singleton,31,41
2657,252,167,213,#FCA7D5,singleton,32,41
2658,182,166,234,#B6A6EA,singleton,33,41
2659,176,174,228,#B0AEE4,singleton,34,41
2660,232,240,217,#E8F0D9,singleton,35,41
2661,136,144,251,#8890FB,singleton,36,41
2662,248,141,128,#F88D80,singleton,37,41
2663,145,190,141,#91BE8D,singleton,38,41
2664,246,196,137,#F6C489,singleton,39,41
2665,148,166,241,#94A6F1,singleton,40,41
2666,190,130,149,#BE8295,singleton,41,41
2667,146,129,254,#9281FE,singleton,42,41
2668,247,164,165,#F7A4A5,singleton,43,41
2669,196,252,231,#C4FCE7,singleton,44,41
2670,206,172,129,#CEAC81,singleton,45,41
2671,156,187,229,#9CBBE5,singleton,46,41
2672,163,151,192,#A397C0,singleton,47,41
2673,220,225,240,#DCE1F0,singleton,48,41
2674,140,198,202,#8CC6CA,singleton,49,41
2675,163,133,226,#A385E2,singleton,50,41
2676,203,216,166,#CBD8A6,singleton,51,41
2677,227,241,171,#E3F1AB,singleton,52,41
2678,205,213,239,#CDD5EF,singleton,53,41
2679,218,144,235,#DA90EB,singleton,54,41
2680,213,179,144,#D5B390,singleton,55,41
2681,153,194,145,#99C291,singleton,56,41
2682,139,217,137,#8BD989,singleton,57,41
2683,163,240,142,#A3F08E,singleton,58,41
2684,175,225,160,#AFE1A0,singleton,59,41
2685,164,133,185,#A485B9,singleton,60,41
2686,179,211,158,#B3D39E,singleton,61,41
2687,194,248,164,#C2F8A4,singleton,62,41
2688,192,234,186,#C0EABA,singleton,63,41
2689,213,206,229,#D5CEE5,singleton,0,42
2690,245,199,134,#F5C786,singleton,1,42
2691,213,134,173,#D586AD,singleton,2,42
2692,223,243,132,#DFF384,singleton,3,42
2693,184,152,171,#B898AB,singleton,4,42
2694,216,167,230,#D8A7E6,singleton,5,42
2695,151,179,143,#97B38F,singleton,6,42
2696,138,168,207,#8AA8CF,singleton,7,42
2697,180,166,188,#B4A6BC,singleton,8,42
2698,204,145,186,#CC91BA,singleton,9,42
2699,235,216,215,#EBD8D7,singleton,10,42
2700,214,180,138,#D6B48A,singleton,11,42
2701,162,172,168,#A2ACA8,singleton,12,42
2702,131,173,237,#83ADED,singleton,13,42
2703,242,196,145,#F2C491,singleton,14,42
2704,180,250,186,#B4FABA,singleton,15,42
2705,242,233,208,#F2E9D0,singleton,16,42
2706,188,168,182,#BCA8B6,singleton,17,42
2707,170,202,165,#AACAA5,singleton,18,42
2708,150,192,160,#96C0A0,singleton,19,42
2709,201,136,244,#C988F4,singleton,20,42
2710,242,243,154,#F2F39A,singleton,21,42
2711,172,225,226,#ACE1E2,singleton,22,42
2712,160,181,250,#A0B5FA,singleton,23,42
2713,189,143,216,#BD8FD8,singleton,24,42
2714,179,151,227,#B397E3,singleton,25,42
2715,188,127,172,#BC7FAC,singleton,26,42
2716,129,217,167,#81D9A7,singleton,27,42
2717,233,174,175,#E9AEAF,singleton,28,42
2718,160,171,233,#A0ABE9,singleton,29,42
2719,228,140,235,#E48CEB,singleton,30,42
2720,135,190,209,#87BED1,singleton,31,42
2721,230,128,208,#E680D0,singleton,32,42
2722,187,131,203,#BB83CB,singleton,33,42
2723,215,208,179,#D7D0B3,singleton,34,42
2724,213,254,152,#D5FE98,singleton,35,42
2725,221,245,179,#DDF5B3,singleton,36,42
2726,193,216,192,#C1D8C0,singleton,37,42
2727,243,198,174,#F3C6AE,singleton,38,42
2728,203,135,196,#CB87C4,singleton,39,42
2729,233,140,182,#E98CB6,singleton,40,42
2730,248,187,168,#F8BBA8,singleton,41,42
2731,142,182,208,#8EB6D0,singleton,42,42
2732,135,205,150,#87CD96,singleton,43,42
2733,146,196,247,#92C4F7,singleton,44,42
2734,147,170,136,#93AA88,singleton,45,42
2735,243,147,175,#F393AF,singleton,46,42
2736,150,194,180,#96C2B4,singleton,47,42
2737,181,162,178,#B5A2B2,singleton,48,42
2738,170,146,247,#AA92F7,singleton,49,42
2739,161,154,248,#A19AF8,singleton,50,42
2740,139,141,250,#8B8DFA,singleton,51,42
2741,225,221,148,#E1DD94,singleton,52,42
2742,139,199,199,#8BC7C7,singleton,53,42
2743,200,213,168,#C8D5A8,singleton,54,42
2744,156,174,147,#9CAE93,singleton,55,42
2745,200,223,155,#C8DF9B,singleton,56,42
2746,166,216,243,#A6D8F3,singleton,57,42
2747,149,210,201,#95D2C9,singleton,58,42
2748,128,195,152,#80C398,singleton,59,42
2749,244,227,162,#F4E3A2,singleton,60,42
2750,216,228,178,#D8E4B2,singleton,61,42
2751,157,134,183,#9D86B7,singleton,62,42
2752,252,178,203,#FCB2CB,singleton,63,42
2753,242,231,204,#F2E7CC,singleton,0,43
2754,231,206,236,#E7CEEC,singleton,1,43
2755,140,152,243,#8C98F3,singleton,2,43
2756,159,225,178,#9FE1B2,singleton,3,43
2757,218,251,193,#DAFBC1,singleton,4,43
2758,132,245,186,#84F5BA,singleton,5,43
2759,176,224,154,#B0E09A,singleton,6,43
2760,251,149,227,#FB95E3,singleton,7,43
2761,164,239,240,#A4EFF0,singleton,8,43
2762,245,254,166,#F5FEA6,singleton,9,43
2763,219,203,172,#DBCBAC,singleton,10,43
2764,207,178,239,#CFB2EF,singleton,11,43
2765,166,173,131,#A6AD83,singleton,12,43
2766,174,186,213,#AEBAD5,singleton,13,43
2767,164,213,128,#A4D580,singleton,14,43
2768,239,253,232,#EFFDE8,singleton,15,43
2769,240,153,144,#F09990,singleton,16,43
2770,252,203,209,#FCCBD1,singleton,17,43
2771,177,246,209,#B1F6D1,singleton,18,43
2772,232,193,222,#E8C1DE,singleton,19,43
2773,250,150,153,#FA9699,singleton,20,43
2774,204,194,149,#CCC295,singleton,21,43
2775,133,138,200,#858AC8,singleton,22,43
2776,209,220,199,#D1DCC7,singleton,23,43
2777,182,211,235,#B6D3EB,singleton,24,43
2778,239,214,191,#EFD6BF,singleton,25,43
2779,226,180,241,#E2B4F1,singleton,26,43
2780,135,132,228,#8784E4,singleton,27,43
2781,149,222,127,#95DE7F,singleton,28,43
2782,218,157,187,#DA9DBB,singleton,29,43
2783,158,189,235,#9EBDEB,singleton,30,43
2784,164,225,221,#A4E1DD,singleton,31,43
2785,144,215,145,#90D791,singleton,32,43
2786,181,180,248,#B5B4F8,singleton,33,43
2787,159,159,187,#9F9FBB,singleton,34,43
2788,200,197,247,#C8C5F7,singleton,35,43
2789,229,193,159,#E5C19F,singleton,36,43
2790,144,133,140,#90858C,singleton,37,43
2791,236,242,145,#ECF291,singleton,38,43
2792,180,182,227,#B4B6E3,singleton,39,43
2793,149,170,236,#95AAEC,singleton,40,43
2794,140,178,158,#8CB29E,singleton,41,43
2795,219,144,241,#DB90F1,singleton,42,43
2796,141,223,255,#8DDFFF,singleton,43,43
2797,173,246,203,#ADF6CB,singleton,44,43
2798,255,231,228,#FFE7E4,singleton,45,43
2799,168,203,152,#A8CB98,singleton,46,43
2800,135,244,219,#87F4DB,singleton,47,43
2801,155,140,183,#9B8CB7,singleton,48,43
2802,222,183,238,#DEB7EE,singleton,49,43
2803,202,218,160,#CADAA0,singleton,50,43
2804,173,213,190,#ADD5BE,singleton,51,43
2805,132,146,235,#8492EB,singleton,52,43
2806,156,236,180,#9CECB4,singleton,53,43
2807,133,215,225,#85D7E1,singleton,54,43
2808,160,226,142,#A0E28E,singleton,55,43
2809,192,236,139,#C0EC8B,singleton,56,43
2810,172,140,233,#AC8CE9,singleton,57,43
2811,202,140,181,#CA8CB5,singleton,58,43
2812,144,241,165,#90F1A5,singleton,59,43
2813,230,252,216,#E6FCD8,singleton,60,43
2814,130,194,131,#82C283,singleton,61,43
2815,222,255,161,#DEFFA1,singleton,62,43
2816,140,250,212,#8CFAD4,singleton,63,43
2817,248,138,222,#F88ADE,singleton,0,44
2818,227,129,156,#E3819C,singleton,1,44
2819,249,250,169,#F9FAA9,singleton,2,44
2820,168,157,202,#A89DCA,singleton,3,44
2821,226,157,206,#E29DCE,singleton,4,44
2822,181,226,199,#B5E2C7,singleton,5,44
2823,136,244,160,#88F4A0,singleton,6,44
2824,197,182,239,#C5B6EF,singleton,7,44
2825,219,130,148,#DB8294,singleton,8,44
2826,221,193,227,#DDC1E3,singleton,9,44
2827,237,179,242,#EDB3F2,singleton,10,44
2828,182,179,129,#B6B381,singleton,11,44
2829,138,231,139,#8AE78B,singleton,12,44
2830,139,138,251,#8B8AFB,singleton,13,44
2831,251,189,222,#FBBDDE,singleton,14,44
2832,141,159,164,#8D9FA4,singleton,15,44
2833,181,167,156,#B5A79C,singleton,16,44
2834,216,131,133,#D88385,singleton,17,44
2835,178,177,211,#B2B1D3,singleton,18,44
2836,238,135,254,#EE87FE,singleton,19,44
2837,136,155,184,#889BB8,singleton,20,44
2838,197,186,233,#C5BAE9,singleton,21,44
2839,215,171,233,#D7ABE9,singleton,22,44
2840,204,170,250,#CCAAFA,singleton,23,44
2841,188,239,221,#BCEFDD,singleton,24,44
2842,170,201,248,#AAC9F8,singleton,25,44
2843,144,204,226,#90CCE2,singleton,26,44
2844,239,167,153,#EFA799,singleton,27,44
2845,198,147,174,#C693AE,singleton,28,44
2846,236,131,129,#EC8381,singleton,29,44
2847,172,155,223,#AC9BDF,singleton,30,44
2848,140,143,249,#8C8FF9,singleton,31,44
2849,189,181,129,#BDB581,singleton,32,44
2850,186,154,249,#BA9AF9,singleton,33,44
2851,186,232,252,#BAE8FC,singleton,34,44
2852,161,156,147,#A19C93,singleton,35,44
2853,167,136,231,#A788E7,singleton,36,44
2854,219,221,185,#DBDDB9,singleton,37,44
2855,154,151,243,#9A97F3,singleton,38,44
2856,158,254,166,#9EFEA6,singleton,39,44
2857,186,235,167,#BAEBA7,singleton,40,44
2858,231,159,142,#E79F8E,singleton,41,44
2859,154,175,223,#9AAFDF,singleton,42,44
2860,227,236,147,#E3EC93,singleton,43,44
2861,246,155,150,#F69B96,singleton,44,44
2862,238,181,190,#EEB5BE,singleton,45,44
2863,156,164,246,#9CA4F6,singleton,46,44
2864,154,196,250,#9AC4FA,singleton,47,44
2865,153,209,189,#99D1BD,singleton,48,44
2866,165,241,246,#A5F1F6,singleton,49,44
2867,133,158,182,#859EB6,singleton,50,44
2868,218,185,202,#DAB9CA,singleton,51,44
2869,203,210,200,#CBD2C8,singleton,52,44
2870,237,134,236,#ED86EC,singleton,53,44
2871,179,194,155,#B3C29B,singleton,54,44
2872,211,228,193,#D3E4C1,singleton,55,44
2873,162,171,226,#A2ABE2,singleton,56,44
2874,180,130,217,#B482D9,singleton,57,44
2875,175,159,165,#AF9FA5,singleton,58,44
2876,172,205,205,#ACCDCD,singleton,59,44
2877,208,244,189,#D0F4BD,singleton,60,44
2878,232,221,205,#E8DDCD,singleton,61,44
2879,220,154,225,#DC9AE1,singleton,62,44
2880,204,162,226,#CCA2E2,singleton,63,44
2881,245,174,157,#F5AE9D,singleton,0,45
2882,137,230,129,#89E681,singleton,1,45
2883,222,197,236,#DEC5EC,singleton,2,45
2884,250,130,197,#FA82C5,singleton,3,45
2885,147,208,155,#93D09B,singleton,4,45
2886,220,170,152,#DCAA98,singleton,5,45
2887,163,158,132,#A39E84,singleton,6,45
2888,250,156,145,#FA9C91,singleton,7,45
2889,174,202,228,#AECAE4,singleton,8,45
2890,205,246,201,#CDF6C9,singleton,9,45
2891,223,214,135,#DFD687,singleton,10,45
2892,127,189,211,#7FBDD3,singleton,11,45
2893,187,164,184,#BBA4B8,singleton,12,45
2894,146,166,195,#92A6C3,singleton,13,45
2895,224,213,242,#E0D5F2,singleton,14,45
2896,247,211,140,#F7D38C,singleton,15,45
2897,177,255,239,#B1FFEF,singleton,16,45
2898,200,167,131,#C8A783,singleton,17,45
2899,221,250,145,#DDFA91,singleton,18,45
2900,139,218,155,#8BDA9B,singleton,19,45
2901,156,144,205,#9C90CD,singleton,20,45
2902,162,154,171,#A29AAB,singleton,21,45
2903,189,147,146,#BD9392,singleton,22,45
2904,199,160,133,#C7A085,singleton,23,45
2905,223,255,209,#DFFFD1,singleton,24,45
2906,252,153,198,#FC99C6,singleton,25,45
2907,158,183,245,#9EB7F5,singleton,26,45
2908,215,155,247,#D79BF7,singleton,27,45
2909,216,150,173,#D896AD,singleton,28,45
2910,132,162,194,#84A2C2,singleton,29,45
2911,193,175,201,#C1AFC9,singleton,30,45
2912,156,135,187,#9C87BB,singleton,31,45
2913,184,189,186,#B8BDBA,singleton,32,45
2914,163,156,223,#A39CDF,singleton,33,45
2915,249,233,222,#F9E9DE,singleton,34,45
2916,233,232,167,#E9E8A7,singleton,35,45
2917,177,224,224,#B1E0E0,singleton,36,45
2918,203,236,162,#CBECA2,singleton,37,45
2919,165,195,245,#A5C3F5,singleton,38,45
2920,214,201,131,#D6C983,singleton,39,45
2921,252,184,241,#FCB8F1,singleton,40,45
2922,207,133,240,#CF85F0,singleton,41,45
2923,187,195,247,#BBC3F7,singleton,42,45
2924,149,195,219,#95C3DB,singleton,43,45
2925,139,216,253,#8BD8FD,singleton,44,45
